Net Name,Tree ID,Depth,Node ID,Node Type,Pin Name,X,Y,Input Slew,Output Slew,Input Cap,Output Cap,Max Output Cap,Fanout,Resistance,Sink Count,Buffer Count,Parent Node ID,#Children,Buffer Order,Buffer Type,Buffer Reason,wire_length,total_wirelength
_10028_,31,2,27,Sink,_29567_/B1,203.182,62.04,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,28,Sink,_29570_/B1,215.497,72.768,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,29,Sink,_29574_/A2,184.743,70.2205,6.10669e-10,-1,9.7463e-16,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,30,Sink,_29577_/B1,217.628,72.868,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,31,Sink,_29583_/B1,217.127,69.011,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,32,Sink,_29587_/B1,217.671,58.223,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,33,Sink,_29590_/B1,217.46,62.065,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,34,Sink,_29593_/B1,216.719,56.4155,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,35,Sink,_29596_/B1,201.992,57.5455,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,36,Sink,_29600_/B1,214.773,59.691,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,37,Sink,_29604_/B1,207.882,59.812,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,38,Sink,_29608_/B1,216.367,66.6465,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,39,Sink,_29611_/B1,190.399,76.556,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,40,Sink,_29614_/B1,217.719,64.5195,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,41,Sink,_29620_/B1,216.555,72.8185,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,42,Sink,_29636_/B1,170.273,77.3015,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,43,Sink,_29640_/A2,175.766,59.452,6.10669e-10,-1,9.7463e-16,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,44,Sink,_29643_/B1,176.635,77.766,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,45,Sink,_29646_/B1,188.228,68.29,6.10669e-10,-1,1.58401e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,46,Sink,_29846_/A2,160.919,77.273,6.10669e-10,-1,6.20185e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,47,Sink,_29847_/A2,182.252,80.6095,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,48,Sink,_29858_/A2,176.749,77.5395,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,49,Sink,_29867_/A2,190.307,83.018,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,50,Sink,_29876_/A2,203.156,82.1585,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,51,Sink,_29885_/A2,205.688,81.874,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,52,Sink,_29894_/A2,193.706,82.191,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,53,Sink,_29904_/A2,195.654,80.725,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,54,Sink,_29911_/A2,199.85,77.441,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,55,Sink,_29927_/A2,202.244,70.238,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,56,Sink,_29939_/A2,201.643,71.7795,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,57,Sink,_29947_/A2,203.012,80.5155,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,58,Sink,_29953_/A2,196.591,69.7915,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,59,Sink,_29961_/A2,203.609,78.296,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,60,Sink,_29969_/A2,198.048,67.9175,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,61,Sink,_29975_/A2,203.911,73.3285,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,62,Sink,_29990_/A2,202.775,80.562,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,63,Sink,_29997_/A2,186.223,81.9395,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,64,Sink,_30005_/A2,202.469,76.2895,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,65,Sink,_30019_/A2,202.088,70.0615,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,66,Sink,_30025_/A2,172.422,68.108,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,67,Sink,_30055_/A2,167.733,82.5835,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,68,Sink,_30071_/A2,174.037,81.942,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_10028_,31,2,69,Sink,_30079_/A2,183.811,71.044,6.10669e-10,-1,1.58424e-15,-1,-1,0,-1,68,1,20,0,1,-1,-1,0,0
_04044_,32,0,0,Driver,_21256_/ZN,154.803,103.825,-1,2.22519e-11,-1,1.26129e-14,5.21088e-14,7,2518.19,69,2,None,7,2,-1,-1,457405,303873
_04044_,32,1,1,Sink,_21281_/B1,138.758,56.815,2.22519e-11,-1,1.66205e-15,-1,-1,0,-1,69,2,0,0,2,-1,-1,0,0
_04044_,32,1,2,Sink,_27682_/B2,145.429,82.6355,2.22519e-11,-1,1.57189e-15,-1,-1,0,-1,69,2,0,0,2,-1,-1,0,0
_04044_,32,1,3,Sink,_30822_/B2,133.796,54.5635,2.22519e-11,-1,1.57189e-15,-1,-1,0,-1,69,2,0,0,2,-1,-1,0,0
_04044_,32,1,4,Sink,_30823_/B1,135.857,55.338,2.22519e-11,-1,1.647e-15,-1,-1,0,-1,69,2,0,0,2,-1,-1,0,0
_04044_,32,1,5,Sink,_30834_/A1,132.764,55.9985,2.22519e-11,-1,1.76357e-15,-1,-1,0,-1,69,2,0,0,2,-1,-1,0,0
_04044_,32,1,6,Sink,_30844_/B2,149.204,78.489,2.22519e-11,-1,1.57189e-15,-1,-1,0,-1,69,2,0,0,2,-1,-1,0,0
_04044_,32,1,7,Buffer,wire957/A,151.305,78.661,2.22519e-11,-1,1.24108e-14,1.03678e-13,9.65576e-13,34,147.758,69,2,0,34,2,BUF_X16,wire,328567,0
_04044_,32,2,8,Sink,_21262_/B1,230.887,82.9365,2.70613e-10,-1,1.66205e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,9,Sink,_21279_/S,230.309,79.26,2.70613e-10,-1,1.91994e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,10,Sink,_27187_/A2,228.08,89.895,2.70613e-10,-1,1.65135e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,11,Sink,_27195_/A,194.995,83.8265,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,12,Sink,_27197_/B1,230.21,88.3145,2.70613e-10,-1,6.35155e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,13,Sink,_27217_/S,231.51,79.4535,2.70613e-10,-1,1.91994e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,14,Sink,_27226_/A1,221.923,74.6315,2.70613e-10,-1,9.18145e-16,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,15,Sink,_27229_/A2,218.416,86.684,2.70613e-10,-1,1.65135e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,16,Sink,_27232_/A1,175.531,80.6485,2.70613e-10,-1,1.65652e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,17,Sink,_27248_/A,189.992,85.1325,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,18,Sink,_27250_/B1,230.331,89.4815,2.70613e-10,-1,3.10079e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,19,Sink,_27266_/A,218.598,84.7645,2.70613e-10,-1,1.67072e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,20,Sink,_27294_/A,222.628,88.9865,2.70613e-10,-1,1.67072e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,21,Sink,_27324_/A,214.859,87.422,2.70613e-10,-1,1.67072e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,22,Sink,_27334_/A,227.292,89.8185,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,23,Sink,_27343_/A,210.576,90.5565,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,24,Sink,_27353_/A,226.458,92.5695,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,25,Sink,_27366_/A,221.333,83.0215,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,26,Sink,_27429_/A,223.528,88.924,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,27,Sink,_27452_/A,224.542,84.6075,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,28,Sink,_27496_/A,193.666,96.832,2.70613e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,29,Sink,_27512_/S,231.543,78.9835,2.70613e-10,-1,1.91994e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,30,Sink,_27595_/B2,188.568,87.1735,2.70613e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,31,Sink,_27603_/B2,199.281,88.4265,2.70613e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,32,Sink,_27605_/A2,199.07,88.2705,2.70613e-10,-1,1.65135e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,33,Sink,_27619_/A2,205.989,88.893,2.70613e-10,-1,1.66384e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,34,Sink,_27621_/B2,206.529,89.6355,2.70613e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,35,Sink,_27629_/B2,204.883,89.969,2.70613e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,36,Sink,_27638_/B2,202.342,92.3855,2.70613e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,37,Sink,_27644_/B2,207.503,92.3925,2.70613e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,38,Sink,_27779_/B2,181.93,86.4785,2.70613e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,39,Sink,_27781_/A2,180.638,85.8675,2.70613e-10,-1,1.65135e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,40,Sink,_27786_/B2,187.935,86.2095,2.70613e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,7,0,2,-1,-1,0,0
_04044_,32,2,41,Buffer,max_cap956/A,210.576,92.3925,2.70613e-10,-1,1.24108e-14,7.73102e-14,9.65576e-13,30,147.758,69,2,7,30,2,BUF_X16,max_cap,128838,0
_04044_,32,3,42,Sink,_27310_/B1,229.486,97.185,3.13629e-10,-1,1.66205e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,43,Sink,_27316_/A3,226.171,100.453,3.13629e-10,-1,3.5589e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,44,Sink,_27355_/B1,227.046,100.045,3.13629e-10,-1,6.35155e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,45,Sink,_27368_/B1,224.929,106.698,3.13629e-10,-1,3.10079e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,46,Sink,_27391_/B1,223.536,107.61,3.13629e-10,-1,1.66205e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,47,Sink,_27401_/A,225.136,96.1795,3.13629e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,48,Sink,_27403_/B1,224.786,107.786,3.13629e-10,-1,3.10079e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,49,Sink,_27431_/B1,226.587,109.074,3.13629e-10,-1,3.10079e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,50,Sink,_27454_/B1,227.913,110.519,3.13629e-10,-1,3.10079e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,51,Sink,_27464_/A,212.079,97.8935,3.13629e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,52,Sink,_27466_/B1,226.942,110.62,3.13629e-10,-1,3.10079e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,53,Sink,_27479_/A,228.089,98.2075,3.13629e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,54,Sink,_27486_/A,227.964,98.057,3.13629e-10,-1,3.53638e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,55,Sink,_27488_/B1,229.9,105.848,3.13629e-10,-1,1.66205e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,56,Sink,_27498_/B1,230.968,102.536,3.13629e-10,-1,1.66205e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,57,Sink,_27654_/B2,213.992,93.797,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,58,Sink,_27659_/B2,212.021,94.275,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,59,Sink,_27670_/A1,217.143,95.1895,3.13629e-10,-1,1.67104e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,60,Sink,_27676_/B2,215.837,95.589,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,61,Sink,_27687_/A1,219.046,98.9935,3.13629e-10,-1,1.67104e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,62,Sink,_27692_/B2,216.463,99.577,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,63,Sink,_27701_/B2,218.094,103.422,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,64,Sink,_27711_/B2,216.572,102.991,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,65,Sink,_27717_/B2,216.952,104.565,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,66,Sink,_27723_/B2,214.04,104.989,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,67,Sink,_27730_/B2,216.622,106.148,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,68,Sink,_27737_/B2,214.314,105.296,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,69,Sink,_27744_/B2,216.382,104.835,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,70,Sink,_27751_/B2,214.654,104.06,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_04044_,32,3,71,Sink,_27763_/B2,210.096,102.392,3.13629e-10,-1,1.57189e-15,-1,-1,0,-1,69,2,41,0,1,-1,-1,0,0
_03997_,33,0,0,Driver,_21209_/ZN,157.199,103.363,-1,2.39333e-10,-1,1.23038e-13,5.06592e-14,33,2594.9,61,1,None,33,1,-1,-1,53038,239966
_03997_,33,1,1,Sink,_21221_/A1,205.069,82.8515,2.39333e-10,-1,6.77306e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,2,Sink,_21909_/A,134.794,58.0745,2.39333e-10,-1,1.63022e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,3,Sink,_27575_/A2,136.494,63.2175,2.39333e-10,-1,1.6642e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,4,Sink,_27578_/A2,133.247,61.01,2.39333e-10,-1,1.62122e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,5,Sink,_27580_/A1,137.644,63.6415,2.39333e-10,-1,3.22823e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,6,Sink,_27633_/A,204.464,90.1855,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,7,Sink,_27646_/A,208.661,92.904,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,8,Sink,_27651_/A,213.031,92.997,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,9,Sink,_27663_/A,213.815,94.9255,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,10,Sink,_27668_/A,216.559,94.977,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,11,Sink,_27678_/A,215.858,96.7965,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,12,Sink,_27686_/A,217.202,98.834,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,13,Sink,_27695_/A1,215.626,101.56,2.39333e-10,-1,1.59903e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,14,Sink,_27703_/A,217.253,103.776,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,15,Sink,_27713_/A,216.316,103.192,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,16,Sink,_27719_/A,215.902,104.83,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,17,Sink,_27725_/A,214.8,104.886,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,18,Sink,_27733_/A,215.755,105.717,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,19,Sink,_27739_/A,214.81,104.799,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,20,Sink,_27747_/A,215.777,104.707,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,21,Sink,_27753_/A,213.633,103.65,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,22,Sink,_27755_/A1,157.083,80.286,2.39333e-10,-1,1.71447e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,23,Sink,_27758_/B2,153.23,82.785,2.39333e-10,-1,1.67685e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,24,Sink,_27761_/A,210.867,102.476,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,25,Sink,_27767_/B2,150.458,85.101,2.39333e-10,-1,1.67685e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,26,Sink,_27768_/A1,158.434,81.9375,2.39333e-10,-1,1.71447e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,27,Sink,_27771_/B2,154.49,84.0595,2.39333e-10,-1,1.67685e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,28,Sink,_27774_/B2,196.657,86.3695,2.39333e-10,-1,1.62303e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,29,Sink,_27777_/B2,182.317,83.2475,2.39333e-10,-1,1.67685e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,30,Sink,_27789_/B2,186.627,89.08,2.39333e-10,-1,1.67685e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,31,Sink,_30829_/A,133.378,59.0465,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,32,Sink,_30832_/A,132.512,58.649,2.39333e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,0,0,1,-1,-1,0,0
_03997_,33,1,33,Buffer,max_cap958/A,213.815,92.997,2.39333e-10,-1,1.24108e-14,9.71207e-14,9.65576e-13,29,147.758,61,1,0,29,1,BUF_X16,max_cap,53038,0
_03997_,33,2,34,Sink,_27199_/A2,220.615,92.8215,2.8282e-10,-1,6.68337e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,35,Sink,_27202_/A,221.127,86.477,2.8282e-10,-1,3.13641e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,36,Sink,_27205_/A2,223.173,87.8015,2.8282e-10,-1,3.47748e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,37,Sink,_27210_/B1,228.889,84.9125,2.8282e-10,-1,6.40188e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,38,Sink,_27228_/C2,229.402,84.1255,2.8282e-10,-1,3.5015e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,39,Sink,_27238_/A1,226.362,88.9905,2.8282e-10,-1,5.95497e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,40,Sink,_27254_/C2,230.002,84.226,2.8282e-10,-1,3.5015e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,41,Sink,_27265_/A2,222.362,90.4445,2.8282e-10,-1,1.6642e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,42,Sink,_27272_/A1,222.475,90.5815,2.8282e-10,-1,1.68751e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,43,Sink,_27280_/A,222.61,87.6725,2.8282e-10,-1,6.13925e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,44,Sink,_27281_/A2,226.979,91.5755,2.8282e-10,-1,6.78093e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,45,Sink,_27284_/A2,226.363,93.436,2.8282e-10,-1,1.6642e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,46,Sink,_27289_/A1,225.949,92.246,2.8282e-10,-1,1.68751e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,47,Sink,_27292_/A2,224.945,95.7245,2.8282e-10,-1,1.6642e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,48,Sink,_27326_/A2,222.454,96.8865,2.8282e-10,-1,6.78093e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,49,Sink,_27335_/A2,228.214,101.075,2.8282e-10,-1,1.6642e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,50,Sink,_27344_/A2,226.712,103.731,2.8282e-10,-1,1.6642e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,51,Sink,_27374_/A2,224.51,103.557,2.8282e-10,-1,1.6642e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,52,Sink,_27379_/A1,224.18,97.6915,2.8282e-10,-1,1.76357e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
_03997_,33,2,53,Sink,_27383_/A1,224.532,97.816,2.8282e-10,-1,3.37494e-15,-1,-1,0,-1,61,1,33,0,1,-1,-1,0,0
